D-5477/2012	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	11	1	1	0	0	0	1	0	0	0	0	0	D	D-	D-5	012	12	2	0	0	B_CITATION
qu	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	0	0	q	qu	qu	qu	qu	u	0	0	O
'	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
il	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	i	il	il	il	il	l	0	0	O
statue	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	6	0	0	0	0	0	0	0	0	0	0	0	s	st	sta	tue	ue	e	0	0	O
de	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
maniere	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	7	0	0	0	0	0	0	0	0	0	0	0	m	ma	man	ere	re	e	0	0	O
definitive	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	10	0	0	0	0	0	0	0	0	0	0	0	d	de	def	ive	ve	e	0	0	O
(	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	1	0	0	0	0	0	0	0	0	(	(	(	(	(	(	0	0	O
cf	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	c	cf	cf	cf	cf	f	0	0	O
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O
art	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	a	ar	art	art	rt	t	0	0	O
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O
83	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	1	0	0	0	0	0	8	83	83	83	83	3	0	0	O
let	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	l	le	let	let	et	t	0	0	O
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O

d	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	d	d	d	d	d	d	0	0	O
ch	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	c	ch	ch	ch	ch	h	0	0	O
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O

1	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	O
de	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
la	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
loi	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	l	lo	loi	loi	oi	i	0	0	O
sur	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	s	su	sur	sur	ur	r	0	0	O
le	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	le	le	le	le	e	0	0	O
Tribunal	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	8	0	1	0	0	0	0	0	0	0	0	0	T	Tr	Tri	nal	al	l	0	0	O
federal	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	7	0	0	0	0	0	0	0	0	0	0	0	f	fe	fed	ral	al	l	0	0	O
du	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	1	0	0	1	0	d	du	du	du	du	u	0	0	O
17	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	1	0	0	0	0	0	1	17	17	17	17	7	0	0	O
juin	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	0	0	0	0	0	0	0	0	1	1	j	ju	jui	uin	in	n	0	0	O
2005	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	0	0	0	0	1	0	0	0	0	0	2	20	200	005	05	5	0	0	O
[	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	[	[	[	[	[	[	0	0	O
LTF	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	1	1	0	0	0	0	0	0	0	1	0	L	LT	LTF	LTF	TF	F	0	0	B_CITATION
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	I_CITATION
RS	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	1	1	0	0	0	0	0	0	1	0	0	R	RS	RS	RS	RS	S	0	0	O
173.10	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	6	0	0	0	0	0	1	0	0	0	0	0	1	17	173	.10	10	0	0	0	O
]	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	]	]	]	]	]	]	0	0	O
)	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	1	1	0	0	0	0	0	0	)	)	)	)	)	)	0	0	O
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O

que	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	q	qu	que	que	ue	e	0	0	O
la	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
recourante	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	10	0	0	0	0	0	0	0	0	0	0	0	r	re	rec	nte	te	e	0	0	O
a	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
qualite	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	7	0	0	0	0	0	0	0	0	0	0	0	q	qu	qua	ite	te	e	0	0	O
pour	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	0	0	0	0	0	0	0	0	0	0	p	po	pou	our	ur	r	0	0	O
recourir	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	8	0	0	0	0	0	0	0	0	0	0	0	r	re	rec	rir	ir	r	0	0	O
(	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	1	0	0	0	0	0	0	0	0	(	(	(	(	(	(	0	0	O
cf	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	c	cf	cf	cf	cf	f	0	0	O
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O
art	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	a	ar	art	art	rt	t	0	0	B_CITATION
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION
48	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	1	0	0	0	0	0	4	48	48	48	48	8	0	0	I_CITATION
al.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	1	0	0	0	0	1	0	a	al	al.	al.	l.	.	0	0	I_CITATION
1	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	I_CITATION
PA	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	1	1	0	0	0	0	0	0	0	1	0	P	PA	PA	PA	PA	A	0	0	I_CITATION
)	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	1	1	0	0	0	0	0	0	)	)	)	)	)	)	0	0	I_CITATION
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O

que	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	q	qu	que	que	ue	e	0	0	O
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
presente	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	8	0	0	0	0	0	0	0	0	0	0	0	p	pr	pre	nte	te	e	0	0	O
dans	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	0	0	0	0	0	0	0	0	0	0	d	da	dan	ans	ns	s	0	0	O
la	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
forme	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	5	0	0	0	0	0	0	0	0	0	0	0	f	fo	for	rme	me	e	0	0	O
(	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	1	0	0	0	0	0	0	0	0	(	(	(	(	(	(	0	0	O
cf	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	c	cf	cf	cf	cf	f	0	0	O
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O
art	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	a	ar	art	art	rt	t	0	0	B_CITATION
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION
52	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	1	0	0	0	0	0	5	52	52	52	52	2	0	0	I_CITATION
PA	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	1	1	0	0	0	0	0	0	0	1	0	P	PA	PA	PA	PA	A	0	0	I_CITATION
)	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	1	1	0	0	0	0	0	0	)	)	)	)	)	)	0	0	I_CITATION
et	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	e	et	et	et	et	t	0	0	O
le	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	le	le	le	le	e	0	0	O
delai	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	5	0	0	0	0	0	0	0	0	0	0	0	d	de	del	lai	ai	i	0	0	O
de	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
dix	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	0	0	d	di	dix	dix	ix	x	0	0	O
jours	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	5	0	0	0	0	0	0	0	0	0	0	0	j	jo	jou	urs	rs	s	0	0	O
(	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	1	0	0	0	0	0	0	0	0	(	(	(	(	(	(	0	0	O
cf	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	c	cf	cf	cf	cf	f	0	0	O
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O
art	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	a	ar	art	art	rt	t	0	0	B_CITATION
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION
108	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	1	0	0	0	0	0	1	10	108	108	08	8	0	0	I_CITATION
al.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	1	0	0	0	0	1	0	a	al	al.	al.	l.	.	0	0	I_CITATION
1	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	I_CITATION
LAsi	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	1	0	0	0	0	0	0	0	1	0	L	LA	LAs	Asi	si	i	0	0	I_CITATION
)	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	1	1	0	0	0	0	0	0	)	)	)	)	)	)	0	0	I_CITATION
prescrits	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	9	0	0	0	0	0	0	0	0	0	0	0	p	pr	pre	its	ts	s	0	0	O
par	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	p	pa	par	par	ar	r	0	0	O
la	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
loi	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	l	lo	loi	loi	oi	i	0	0	O
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
le	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	le	le	le	le	e	0	0	O
recours	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	7	0	0	0	0	0	0	0	0	0	0	0	r	re	rec	urs	rs	s	0	0	O
est	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	0	0	e	es	est	est	st	t	0	0	O
recevable	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	9	0	0	0	0	0	0	0	0	0	0	0	r	re	rec	ble	le	e	0	0	O
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O

qu	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	0	0	q	qu	qu	qu	qu	u	0	0	O
'	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
il	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	i	il	il	il	il	l	0	0	O
est	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	0	0	e	es	est	est	st	t	0	0	O
egalement	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	9	0	0	0	0	0	0	0	0	0	0	0	e	eg	ega	ent	nt	t	0	0	O
recevable	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	9	0	0	0	0	0	0	0	0	0	0	0	r	re	rec	ble	le	e	0	0	O
au	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	0	0	a	au	au	au	au	u	0	0	O
sens	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	0	0	0	0	0	0	0	0	0	0	s	se	sen	ens	ns	s	0	0	O
des	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	d	de	des	des	es	s	0	0	O
art	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	a	ar	art	art	rt	t	0	0	B_CITATION
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION
27	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	1	0	0	0	0	0	2	27	27	27	27	7	0	0	I_CITATION
al.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	1	0	0	0	0	1	0	a	al	al.	al.	l.	.	0	0	I_CITATION
3	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	3	3	0	0	I_CITATION
phr	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	p	ph	phr	phr	hr	r	0	0	I_CITATION
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION

2	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	1	0	0	0	0	0	2	2	2	2	2	2	0	0	I_CITATION
LAsi	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	1	0	0	0	0	0	0	0	1	0	L	LA	LAs	Asi	si	i	0	0	I_CITATION
(	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	1	0	0	0	0	0	0	0	0	(	(	(	(	(	(	0	0	I_CITATION
cf	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	c	cf	cf	cf	cf	f	0	0	O
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O
ATAF	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	1	1	0	0	0	0	0	0	1	0	0	A	AT	ATA	TAF	AF	F	0	0	B_CITATION
2008/47	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	7	0	0	0	0	0	1	0	0	0	0	0	2	20	200	/47	47	7	0	0	I_CITATION
consid	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	6	0	0	0	0	0	0	0	0	0	1	0	c	co	con	sid	id	d	0	0	I_CITATION
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION

1.2	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	1	0	0	0	0	0	1	1.	1.2	1.2	.2	2	0	0	I_CITATION
p.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	1	0	1	0	0	0	0	p	p.	p.	p.	p.	.	0	0	I_CITATION
672	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	1	0	0	0	0	0	6	67	672	672	72	2	0	0	I_CITATION
)	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	1	1	0	0	0	0	0	0	)	)	)	)	)	)	0	0	I_CITATION
et	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	e	et	et	et	et	t	0	0	O
107	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	1	0	0	0	0	0	1	10	107	107	07	7	0	0	O
al.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	1	0	0	0	0	1	0	a	al	al.	al.	l.	.	0	0	O
1	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	O
i.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	1	0	0	0	0	0	0	i	i.	i.	i.	i.	.	0	0	O
f.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	1	0	1	0	0	0	0	f	f.	f.	f.	f.	.	0	0	O
LAsi	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	1	0	0	0	0	0	0	0	1	0	L	LA	LAs	Asi	si	i	0	0	B_CITATION
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	I_CITATION
des	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	d	de	des	des	es	s	0	0	O
lors	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	0	0	0	0	0	0	0	0	0	0	l	lo	lor	ors	rs	s	0	0	O
que	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	q	qu	que	que	ue	e	0	0	O
la	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
recourante	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	10	0	0	0	0	0	0	0	0	0	0	0	r	re	rec	nte	te	e	0	0	O
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
en	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	e	en	en	en	en	n	0	0	O
faisant	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	7	0	0	0	0	0	0	0	0	0	0	0	f	fa	fai	ant	nt	t	0	0	O
valoir	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	6	0	0	0	0	0	0	0	0	0	0	0	v	va	val	oir	ir	r	0	0	O
ses	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	0	0	s	se	ses	ses	es	s	0	0	O
liens	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	5	0	0	0	0	0	0	0	0	0	0	0	l	li	lie	ens	ns	s	0	0	O
de	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
parente	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	7	0	0	0	0	0	0	0	0	0	0	0	p	pa	par	nte	te	e	0	0	O
avec	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	0	0	0	0	0	0	0	0	0	0	a	av	ave	vec	ec	c	0	0	O
sa	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	0	0	s	sa	sa	sa	sa	a	0	0	O
demi-soeur	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	10	0	0	0	0	0	0	0	0	0	0	0	d	de	dem	eur	ur	r	0	0	O
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
a	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
fait	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	4	0	0	0	0	0	0	0	0	0	0	0	f	fa	fai	ait	it	t	0	0	O
valoir	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	6	0	0	0	0	0	0	0	0	0	0	0	v	va	val	oir	ir	r	0	0	O
une	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	0	0	u	un	une	une	ne	e	0	0	O
violation	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	9	0	0	0	0	0	0	0	0	0	0	0	v	vi	vio	ion	on	n	0	0	O
du	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	1	0	0	1	0	d	du	du	du	du	u	0	0	O
principe	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	8	0	0	0	0	0	0	0	0	0	0	0	p	pr	pri	ipe	pe	e	0	0	O
de	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
l	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	l	l	l	l	l	l	0	0	O
'	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
unite	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	5	0	0	0	0	0	0	0	0	0	0	0	u	un	uni	ite	te	e	0	0	O
de	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
la	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
famille	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	7	0	0	0	0	0	0	0	0	0	0	0	f	fa	fam	lle	le	e	0	0	O
,	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O

qu	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	0	0	q	qu	qu	qu	qu	u	0	0	O
'	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
en	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	e	en	en	en	en	n	0	0	O
application	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	11	0	0	0	0	0	0	0	0	0	0	0	a	ap	app	ion	on	n	0	0	O
de	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
l	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	l	l	l	l	l	l	0	0	O
'	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
art	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	3	0	0	0	0	0	0	0	0	0	1	0	a	ar	art	art	rt	t	0	0	B_CITATION
.	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION
27	0a2f1454-1884-49e3-b072-0c1ee4cbcf93.txt	2	0	0	0	0	0	1	0	0	0	0	0	2	27	27	27	27	7	0	0	I_CITATION
